,date,home,vs,quarter,time_left,shot_made,shot_value,shot_distance,cum_shot,game_time
810,2015-02-07 00:00:00,False,NYK,3,1900-01-01 00:09:47,False,3,26,3.0,26.21666666666667
811,2015-02-07 00:00:00,False,NYK,3,1900-01-01 00:09:26,True,2,1,4.0,26.566666666666666
812,2015-02-07 00:00:00,False,NYK,3,1900-01-01 00:08:26,True,3,26,5.0,27.566666666666666
813,2015-02-07 00:00:00,False,NYK,3,1900-01-01 00:07:13,False,2,1,5.0,28.78333333333333
814,2015-02-07 00:00:00,False,NYK,4,1900-01-01 00:07:00,False,2,11,5.0,41.0
815,2015-02-07 00:00:00,False,NYK,4,1900-01-01 00:05:35,False,2,20,5.0,42.416666666666664
816,2015-02-07 00:00:00,False,NYK,4,1900-01-01 00:02:51,True,3,25,6.0,45.15
817,2015-02-07 00:00:00,False,NYK,4,1900-01-01 00:02:14,True,3,25,7.0,45.766666666666666
818,2015-02-07 00:00:00,False,NYK,4,1900-01-01 00:01:21,False,3,26,7.0,46.65
819,2015-02-07 00:00:00,False,NYK,4,1900-01-01 00:00:31,True,2,2,8.0,47.483333333333334
840,2015-02-11 00:00:00,False,MIN,1,1900-01-01 00:10:18,False,3,24,0.0,1.6999999999999993
841,2015-02-11 00:00:00,False,MIN,1,1900-01-01 00:08:51,True,2,7,1.0,3.1500000000000004
842,2015-02-11 00:00:00,False,MIN,1,1900-01-01 00:07:57,True,2,15,2.0,4.049999999999999
843,2015-02-11 00:00:00,False,MIN,1,1900-01-01 00:05:32,False,3,25,2.0,6.466666666666667
844,2015-02-11 00:00:00,False,MIN,1,1900-01-01 00:03:16,True,2,11,3.0,8.733333333333334
845,2015-02-11 00:00:00,False,MIN,1,1900-01-01 00:02:21,False,3,25,3.0,9.65
846,2015-02-11 00:00:00,False,MIN,1,1900-01-01 00:01:43,False,3,23,3.0,10.283333333333333
847,2015-02-11 00:00:00,False,MIN,1,1900-01-01 00:01:18,True,2,18,4.0,10.7
848,2015-02-11 00:00:00,False,MIN,2,1900-01-01 00:02:19,True,3,23,5.0,21.683333333333334
849,2015-02-11 00:00:00,False,MIN,2,1900-01-01 00:01:14,False,2,19,5.0,22.766666666666666
850,2015-02-11 00:00:00,False,MIN,2,1900-01-01 00:00:36,False,2,14,5.0,23.4
851,2015-02-11 00:00:00,False,MIN,3,1900-01-01 00:08:53,False,2,16,5.0,27.116666666666667
852,2015-02-11 00:00:00,False,MIN,3,1900-01-01 00:08:33,True,2,19,6.0,27.45
853,2015-02-11 00:00:00,False,MIN,3,1900-01-01 00:06:56,False,3,27,6.0,29.066666666666666
854,2015-02-11 00:00:00,False,MIN,3,1900-01-01 00:06:47,False,3,25,6.0,29.21666666666667
855,2015-02-11 00:00:00,False,MIN,3,1900-01-01 00:05:34,True,3,24,7.0,30.433333333333334
856,2015-02-11 00:00:00,False,MIN,3,1900-01-01 00:04:12,True,2,1,8.0,31.8
857,2015-02-11 00:00:00,False,MIN,3,1900-01-01 00:01:45,False,3,26,8.0,34.25
858,2015-02-11 00:00:00,False,MIN,3,1900-01-01 00:00:54,False,2,2,8.0,35.1
859,2015-02-11 00:00:00,False,MIN,4,1900-01-01 00:04:21,False,2,19,8.0,43.65
860,2015-02-11 00:00:00,False,MIN,4,1900-01-01 00:03:58,False,3,24,8.0,44.03333333333333
861,2015-02-11 00:00:00,False,MIN,4,1900-01-01 00:01:54,True,2,12,9.0,46.1
862,2015-02-11 00:00:00,False,MIN,4,1900-01-01 00:00:18,False,2,21,9.0,47.7
898,2015-02-26 00:00:00,False,CLE,1,1900-01-01 00:09:54,True,3,25,1.0,2.0999999999999996
899,2015-02-26 00:00:00,False,CLE,1,1900-01-01 00:09:15,False,3,27,1.0,2.75
900,2015-02-26 00:00:00,False,CLE,1,1900-01-01 00:06:41,True,3,23,2.0,5.316666666666666
901,2015-02-26 00:00:00,False,CLE,1,1900-01-01 00:04:42,True,3,25,3.0,7.3
902,2015-02-26 00:00:00,False,CLE,1,1900-01-01 00:01:30,False,3,24,3.0,10.5
903,2015-02-26 00:00:00,False,CLE,1,1900-01-01 00:00:02,False,2,21,3.0,11.966666666666667
904,2015-02-26 00:00:00,False,CLE,2,1900-01-01 00:02:14,True,2,1,4.0,21.766666666666666
905,2015-02-26 00:00:00,False,CLE,3,1900-01-01 00:09:53,False,3,24,4.0,26.116666666666667
906,2015-02-26 00:00:00,False,CLE,3,1900-01-01 00:08:32,False,2,13,4.0,27.46666666666667
907,2015-02-26 00:00:00,False,CLE,3,1900-01-01 00:08:09,False,2,18,4.0,27.85
908,2015-02-26 00:00:00,False,CLE,3,1900-01-01 00:06:37,True,2,1,5.0,29.383333333333333
909,2015-02-26 00:00:00,False,CLE,3,1900-01-01 00:06:08,False,3,24,5.0,29.866666666666667
910,2015-02-26 00:00:00,False,CLE,3,1900-01-01 00:05:17,False,2,0,5.0,30.71666666666667
911,2015-02-26 00:00:00,False,CLE,4,1900-01-01 00:04:45,False,2,16,5.0,43.25
912,2015-02-26 00:00:00,False,CLE,4,1900-01-01 00:02:58,False,2,2,5.0,45.03333333333333
913,2015-02-26 00:00:00,False,CLE,4,1900-01-01 00:02:00,False,3,24,5.0,46.0
914,2015-02-26 00:00:00,False,CLE,4,1900-01-01 00:01:04,False,3,26,5.0,46.93333333333333
1024,2015-03-11 00:00:00,True,DET,1,1900-01-01 00:09:33,False,3,27,0.0,2.4499999999999993
1025,2015-03-11 00:00:00,True,DET,1,1900-01-01 00:07:13,True,3,26,1.0,4.783333333333333
1026,2015-03-11 00:00:00,True,DET,1,1900-01-01 00:05:56,True,2,20,2.0,6.066666666666666
1027,2015-03-11 00:00:00,True,DET,1,1900-01-01 00:04:20,False,3,26,2.0,7.666666666666667
1028,2015-03-11 00:00:00,True,DET,1,1900-01-01 00:03:21,False,2,15,2.0,8.65
1029,2015-03-11 00:00:00,True,DET,1,1900-01-01 00:01:12,False,3,26,2.0,10.8
1030,2015-03-11 00:00:00,True,DET,1,1900-01-01 00:00:32,False,2,5,2.0,11.466666666666667
1031,2015-03-11 00:00:00,True,DET,3,1900-01-01 00:11:44,False,3,27,2.0,24.266666666666666
1032,2015-03-11 00:00:00,True,DET,3,1900-01-01 00:09:20,False,2,22,2.0,26.666666666666664
1033,2015-03-11 00:00:00,True,DET,3,1900-01-01 00:07:13,False,2,20,2.0,28.78333333333333
1034,2015-03-11 00:00:00,True,DET,3,1900-01-01 00:06:40,True,2,13,3.0,29.333333333333332
1035,2015-03-11 00:00:00,True,DET,3,1900-01-01 00:05:54,False,3,26,3.0,30.1
1036,2015-03-11 00:00:00,True,DET,3,1900-01-01 00:03:03,True,2,19,4.0,32.95
1037,2015-03-11 00:00:00,True,DET,3,1900-01-01 00:01:55,False,2,20,4.0,34.083333333333336
1038,2015-03-11 00:00:00,True,DET,3,1900-01-01 00:01:48,False,3,26,4.0,34.2
1039,2015-03-14 00:00:00,True,NYK,1,1900-01-01 00:09:38,True,3,26,1.0,2.366666666666667
1040,2015-03-14 00:00:00,True,NYK,1,1900-01-01 00:09:23,True,3,24,2.0,2.616666666666667
1041,2015-03-14 00:00:00,True,NYK,1,1900-01-01 00:08:53,False,3,27,2.0,3.116666666666667
1042,2015-03-14 00:00:00,True,NYK,1,1900-01-01 00:06:32,False,2,3,2.0,5.466666666666667
1043,2015-03-14 00:00:00,True,NYK,1,1900-01-01 00:03:21,False,3,25,2.0,8.65
1044,2015-03-14 00:00:00,True,NYK,1,1900-01-01 00:02:16,False,2,8,2.0,9.733333333333334
1045,2015-03-14 00:00:00,True,NYK,1,1900-01-01 00:00:31,False,3,26,2.0,11.483333333333333
1046,2015-03-14 00:00:00,True,NYK,2,1900-01-01 00:01:44,True,3,26,3.0,22.266666666666666
1047,2015-03-14 00:00:00,True,NYK,2,1900-01-01 00:01:13,True,3,23,4.0,22.783333333333335
1048,2015-03-14 00:00:00,True,NYK,2,1900-01-01 00:00:02,True,3,28,5.0,23.966666666666665
1049,2015-03-14 00:00:00,True,NYK,3,1900-01-01 00:11:25,False,2,12,5.0,24.583333333333336
1050,2015-03-14 00:00:00,True,NYK,3,1900-01-01 00:06:56,False,3,25,5.0,29.066666666666666
1051,2015-03-14 00:00:00,True,NYK,3,1900-01-01 00:05:02,True,2,1,6.0,30.96666666666667
1052,2015-03-14 00:00:00,True,NYK,3,1900-01-01 00:04:34,True,3,25,7.0,31.433333333333334
1053,2015-03-14 00:00:00,True,NYK,3,1900-01-01 00:04:00,True,2,2,8.0,32.0
1054,2015-03-16 00:00:00,True,LAL,1,1900-01-01 00:11:44,False,2,23,0.0,0.2666666666666675
1055,2015-03-16 00:00:00,True,LAL,1,1900-01-01 00:05:29,False,3,25,0.0,6.516666666666667
1056,2015-03-16 00:00:00,True,LAL,2,1900-01-01 00:04:26,True,2,2,1.0,19.566666666666666
1057,2015-03-16 00:00:00,True,LAL,2,1900-01-01 00:00:41,False,2,22,1.0,23.316666666666666
1058,2015-03-16 00:00:00,True,LAL,3,1900-01-01 00:10:25,False,3,26,1.0,25.583333333333336
1059,2015-03-16 00:00:00,True,LAL,3,1900-01-01 00:09:51,False,3,27,1.0,26.15
1060,2015-03-16 00:00:00,True,LAL,3,1900-01-01 00:08:54,False,2,13,1.0,27.1
1061,2015-03-16 00:00:00,True,LAL,3,1900-01-01 00:05:51,True,2,20,2.0,30.15
1062,2015-03-16 00:00:00,True,LAL,3,1900-01-01 00:04:59,True,2,3,3.0,31.016666666666666
1063,2015-03-16 00:00:00,True,LAL,3,1900-01-01 00:02:10,True,3,26,4.0,33.833333333333336
1064,2015-03-16 00:00:00,True,LAL,3,1900-01-01 00:01:31,True,3,27,5.0,34.483333333333334
1065,2015-03-16 00:00:00,True,LAL,3,1900-01-01 00:00:48,False,2,16,5.0,35.2
1066,2015-03-16 00:00:00,True,LAL,4,1900-01-01 00:03:38,False,3,27,5.0,44.36666666666667
1067,2015-03-16 00:00:00,True,LAL,4,1900-01-01 00:00:12,False,2,22,5.0,47.8
1079,2015-03-20 00:00:00,True,NOP,1,1900-01-01 00:09:31,False,3,25,0.0,2.4833333333333325
1080,2015-03-20 00:00:00,True,NOP,1,1900-01-01 00:08:51,True,2,22,1.0,3.1500000000000004
1081,2015-03-20 00:00:00,True,NOP,1,1900-01-01 00:08:00,False,2,23,1.0,3.9999999999999982
1082,2015-03-20 00:00:00,True,NOP,1,1900-01-01 00:07:25,False,2,2,1.0,4.583333333333333
1083,2015-03-20 00:00:00,True,NOP,1,1900-01-01 00:06:26,False,3,26,1.0,5.566666666666666
1084,2015-03-20 00:00:00,True,NOP,1,1900-01-01 00:05:01,False,3,28,1.0,6.983333333333333
1085,2015-03-20 00:00:00,True,NOP,1,1900-01-01 00:03:25,False,2,15,1.0,8.583333333333334
1086,2015-03-20 00:00:00,True,NOP,1,1900-01-01 00:02:28,False,2,19,1.0,9.533333333333333
1087,2015-03-20 00:00:00,True,NOP,1,1900-01-01 00:01:08,False,3,28,1.0,10.866666666666667
1088,2015-03-20 00:00:00,True,NOP,3,1900-01-01 00:07:01,False,3,29,1.0,28.983333333333334
1089,2015-03-20 00:00:00,True,NOP,3,1900-01-01 00:06:45,False,2,18,1.0,29.25
1090,2015-03-20 00:00:00,True,NOP,3,1900-01-01 00:05:06,False,3,27,1.0,30.9
1091,2015-03-20 00:00:00,True,NOP,3,1900-01-01 00:04:11,False,3,25,1.0,31.816666666666666
1092,2015-03-20 00:00:00,True,NOP,3,1900-01-01 00:02:36,True,3,28,2.0,33.4
1093,2015-03-20 00:00:00,True,NOP,3,1900-01-01 00:01:12,True,2,5,3.0,34.8
1094,2015-03-20 00:00:00,True,NOP,3,1900-01-01 00:00:22,True,3,28,4.0,35.63333333333333
1249,2015-04-07 00:00:00,False,NOP,1,1900-01-01 00:09:35,False,2,24,0.0,2.416666666666666
1250,2015-04-07 00:00:00,False,NOP,1,1900-01-01 00:07:17,True,2,22,1.0,4.716666666666667
1251,2015-04-07 00:00:00,False,NOP,1,1900-01-01 00:06:50,False,2,17,1.0,5.166666666666667
1252,2015-04-07 00:00:00,False,NOP,1,1900-01-01 00:04:23,True,2,0,2.0,7.616666666666666
1253,2015-04-07 00:00:00,False,NOP,1,1900-01-01 00:00:02,True,3,26,3.0,11.966666666666667
1254,2015-04-07 00:00:00,False,NOP,2,1900-01-01 00:04:17,False,2,15,3.0,19.71666666666667
1255,2015-04-07 00:00:00,False,NOP,2,1900-01-01 00:02:05,True,3,26,4.0,21.916666666666668
1256,2015-04-07 00:00:00,False,NOP,2,1900-01-01 00:01:25,True,3,26,5.0,22.583333333333332
1257,2015-04-07 00:00:00,False,NOP,2,1900-01-01 00:00:07,True,3,26,6.0,23.883333333333333
1258,2015-04-07 00:00:00,False,NOP,3,1900-01-01 00:11:38,False,2,1,6.0,24.366666666666667
1259,2015-04-07 00:00:00,False,NOP,3,1900-01-01 00:09:35,False,3,25,6.0,26.416666666666664
1260,2015-04-07 00:00:00,False,NOP,3,1900-01-01 00:08:34,False,2,1,6.0,27.433333333333334
1261,2015-04-07 00:00:00,False,NOP,3,1900-01-01 00:05:08,False,3,29,6.0,30.866666666666667
1262,2015-04-07 00:00:00,False,NOP,4,1900-01-01 00:04:38,True,2,10,7.0,43.36666666666667
1263,2015-04-07 00:00:00,False,NOP,4,1900-01-01 00:03:04,True,2,1,8.0,44.93333333333333
1264,2015-04-07 00:00:00,False,NOP,4,1900-01-01 00:00:36,True,3,28,9.0,47.4
1265,2015-04-07 00:00:00,False,NOP,4,1900-01-01 00:00:11,False,2,8,9.0,47.81666666666667
1266,2015-04-07 00:00:00,False,NOP,4,1900-01-01 00:00:00,False,3,28,9.0,48.0
1290,2015-04-11 00:00:00,True,MIN,1,1900-01-01 00:11:16,True,3,25,1.0,0.7333333333333325
1291,2015-04-11 00:00:00,True,MIN,1,1900-01-01 00:10:55,False,3,28,1.0,1.083333333333334
1292,2015-04-11 00:00:00,True,MIN,1,1900-01-01 00:07:25,True,3,23,2.0,4.583333333333333
1293,2015-04-11 00:00:00,True,MIN,1,1900-01-01 00:04:58,False,2,23,2.0,7.033333333333333
1294,2015-04-11 00:00:00,True,MIN,1,1900-01-01 00:03:32,False,2,5,2.0,8.466666666666667
1295,2015-04-11 00:00:00,True,MIN,1,1900-01-01 00:03:26,True,3,25,3.0,8.566666666666666
1296,2015-04-11 00:00:00,True,MIN,1,1900-01-01 00:01:34,False,3,26,3.0,10.433333333333334
1297,2015-04-11 00:00:00,True,MIN,1,1900-01-01 00:00:51,True,2,20,4.0,11.15
1298,2015-04-11 00:00:00,True,MIN,2,1900-01-01 00:05:20,True,2,2,5.0,18.666666666666668
1299,2015-04-11 00:00:00,True,MIN,2,1900-01-01 00:02:22,True,3,24,6.0,21.633333333333333
1300,2015-04-11 00:00:00,True,MIN,3,1900-01-01 00:07:47,True,2,16,7.0,28.216666666666665
1301,2015-04-11 00:00:00,True,MIN,3,1900-01-01 00:06:45,False,3,27,7.0,29.25
1302,2015-04-11 00:00:00,True,MIN,3,1900-01-01 00:06:11,False,2,2,7.0,29.816666666666666
1303,2015-04-11 00:00:00,True,MIN,3,1900-01-01 00:03:40,False,3,24,7.0,32.333333333333336
1304,2015-04-11 00:00:00,True,MIN,3,1900-01-01 00:02:18,True,2,1,8.0,33.7
1305,2015-04-11 00:00:00,True,MIN,3,1900-01-01 00:00:47,False,2,5,8.0,35.21666666666667
1306,2015-04-11 00:00:00,True,MIN,3,1900-01-01 00:00:00,True,3,27,9.0,36.0
1307,2015-04-11 00:00:00,True,MIN,4,1900-01-01 00:05:09,True,2,6,10.0,42.85
1308,2015-04-11 00:00:00,True,MIN,4,1900-01-01 00:04:24,False,3,25,10.0,43.6
1309,2015-04-11 00:00:00,True,MIN,4,1900-01-01 00:02:14,True,2,2,11.0,45.766666666666666
1310,2015-04-11 00:00:00,True,MIN,4,1900-01-01 00:00:55,False,3,28,11.0,47.083333333333336
1320,2015-04-15 00:00:00,True,DEN,1,1900-01-01 00:10:15,False,2,6,0.0,1.75
1321,2015-04-15 00:00:00,True,DEN,1,1900-01-01 00:07:27,True,2,12,1.0,4.55
1322,2015-04-15 00:00:00,True,DEN,1,1900-01-01 00:06:14,False,2,22,1.0,5.766666666666667
1323,2015-04-15 00:00:00,True,DEN,1,1900-01-01 00:04:30,False,3,26,1.0,7.5
1324,2015-04-15 00:00:00,True,DEN,1,1900-01-01 00:03:37,True,3,28,2.0,8.383333333333333
1325,2015-04-15 00:00:00,True,DEN,1,1900-01-01 00:02:29,True,2,2,3.0,9.516666666666666
1326,2015-04-15 00:00:00,True,DEN,1,1900-01-01 00:01:58,False,2,22,3.0,10.033333333333333
1327,2015-04-15 00:00:00,True,DEN,2,1900-01-01 00:03:33,False,3,29,3.0,20.45
1328,2015-04-15 00:00:00,True,DEN,2,1900-01-01 00:01:34,False,2,22,3.0,22.433333333333334
1329,2015-04-15 00:00:00,True,DEN,2,1900-01-01 00:01:06,True,3,26,4.0,22.9
1330,2015-04-18 00:00:00,True,NOP,1,1900-01-01 00:10:54,False,3,29,0.0,1.0999999999999996
1331,2015-04-18 00:00:00,True,NOP,1,1900-01-01 00:10:26,True,2,16,1.0,1.5666666666666664
1332,2015-04-18 00:00:00,True,NOP,1,1900-01-01 00:08:25,True,3,27,2.0,3.583333333333332
1333,2015-04-18 00:00:00,True,NOP,1,1900-01-01 00:07:54,False,3,25,2.0,4.099999999999999
1334,2015-04-18 00:00:00,True,NOP,1,1900-01-01 00:07:10,True,2,3,3.0,4.833333333333333
1335,2015-04-18 00:00:00,True,NOP,1,1900-01-01 00:05:37,False,3,26,3.0,6.383333333333334
1336,2015-04-18 00:00:00,True,NOP,1,1900-01-01 00:05:11,True,2,2,4.0,6.816666666666666
1337,2015-04-18 00:00:00,True,NOP,1,1900-01-01 00:03:28,False,2,17,4.0,8.533333333333333
1338,2015-04-18 00:00:00,True,NOP,1,1900-01-01 00:01:48,False,2,4,4.0,10.2
1339,2015-04-18 00:00:00,True,NOP,1,1900-01-01 00:00:56,True,2,2,5.0,11.066666666666666
1340,2015-04-18 00:00:00,True,NOP,1,1900-01-01 00:00:32,False,3,29,5.0,11.466666666666667
1341,2015-04-18 00:00:00,True,NOP,2,1900-01-01 00:06:04,True,2,1,6.0,17.933333333333334
1342,2015-04-18 00:00:00,True,NOP,2,1900-01-01 00:02:56,False,3,27,6.0,21.066666666666666
1343,2015-04-18 00:00:00,True,NOP,2,1900-01-01 00:01:35,True,2,5,7.0,22.416666666666668
1344,2015-04-18 00:00:00,True,NOP,2,1900-01-01 00:00:34,True,2,2,8.0,23.433333333333334
1345,2015-04-18 00:00:00,True,NOP,3,1900-01-01 00:06:43,False,3,28,8.0,29.28333333333333
1346,2015-04-18 00:00:00,True,NOP,3,1900-01-01 00:04:06,True,3,25,9.0,31.9
1347,2015-04-18 00:00:00,True,NOP,3,1900-01-01 00:03:39,True,3,26,10.0,32.35
1348,2015-04-18 00:00:00,True,NOP,3,1900-01-01 00:03:00,False,3,27,10.0,33.0
1349,2015-04-18 00:00:00,True,NOP,3,1900-01-01 00:01:04,True,2,2,11.0,34.93333333333333
1350,2015-04-18 00:00:00,True,NOP,3,1900-01-01 00:00:07,False,3,25,11.0,35.88333333333333
1351,2015-04-18 00:00:00,True,NOP,4,1900-01-01 00:08:55,True,3,25,12.0,39.083333333333336
1352,2015-04-18 00:00:00,True,NOP,4,1900-01-01 00:06:47,False,3,26,12.0,41.21666666666667
1353,2015-04-18 00:00:00,True,NOP,4,1900-01-01 00:03:46,False,2,20,12.0,44.233333333333334
1354,2015-04-18 00:00:00,True,NOP,4,1900-01-01 00:02:42,True,2,3,13.0,45.3
1355,2015-04-20 00:00:00,True,NOP,1,1900-01-01 00:09:42,True,2,15,1.0,2.3000000000000007
1356,2015-04-20 00:00:00,True,NOP,1,1900-01-01 00:08:05,True,3,27,2.0,3.916666666666666
1357,2015-04-20 00:00:00,True,NOP,1,1900-01-01 00:07:35,False,3,29,2.0,4.416666666666667
1358,2015-04-20 00:00:00,True,NOP,1,1900-01-01 00:06:33,True,3,27,3.0,5.45
1359,2015-04-20 00:00:00,True,NOP,1,1900-01-01 00:04:23,False,2,21,3.0,7.616666666666666
1360,2015-04-20 00:00:00,True,NOP,1,1900-01-01 00:03:47,False,2,14,3.0,8.216666666666667
1361,2015-04-20 00:00:00,True,NOP,1,1900-01-01 00:01:16,False,2,21,3.0,10.733333333333334
1362,2015-04-20 00:00:00,True,NOP,2,1900-01-01 00:05:59,True,2,19,4.0,18.016666666666666
1363,2015-04-20 00:00:00,True,NOP,2,1900-01-01 00:03:50,True,2,4,5.0,20.166666666666664
1364,2015-04-20 00:00:00,True,NOP,2,1900-01-01 00:00:09,True,3,27,6.0,23.85
1365,2015-04-20 00:00:00,True,NOP,3,1900-01-01 00:10:46,False,3,23,6.0,25.233333333333334
1366,2015-04-20 00:00:00,True,NOP,3,1900-01-01 00:09:48,True,2,9,7.0,26.2
1367,2015-04-20 00:00:00,True,NOP,3,1900-01-01 00:05:36,True,2,2,8.0,30.4
1368,2015-04-20 00:00:00,True,NOP,3,1900-01-01 00:05:03,True,2,19,9.0,30.95
1369,2015-04-20 00:00:00,True,NOP,3,1900-01-01 00:04:32,False,3,26,9.0,31.46666666666667
1370,2015-04-20 00:00:00,True,NOP,3,1900-01-01 00:03:33,False,2,9,9.0,32.45
1371,2015-04-20 00:00:00,True,NOP,3,1900-01-01 00:02:51,False,2,7,9.0,33.15
1372,2015-04-20 00:00:00,True,NOP,3,1900-01-01 00:02:18,False,3,25,9.0,33.7
1373,2015-04-20 00:00:00,True,NOP,4,1900-01-01 00:02:51,False,3,26,9.0,45.15
1374,2015-04-20 00:00:00,True,NOP,4,1900-01-01 00:02:21,False,2,23,9.0,45.65
1375,2015-04-20 00:00:00,True,NOP,4,1900-01-01 00:00:38,False,3,26,9.0,47.36666666666667
1376,2015-04-23 00:00:00,False,NOP,1,1900-01-01 00:09:44,True,3,25,1.0,2.2666666666666675
1377,2015-04-23 00:00:00,False,NOP,1,1900-01-01 00:09:12,True,3,25,2.0,2.8000000000000007
1378,2015-04-23 00:00:00,False,NOP,1,1900-01-01 00:06:51,False,2,21,2.0,5.15
1379,2015-04-23 00:00:00,False,NOP,1,1900-01-01 00:05:46,False,3,25,2.0,6.233333333333333
1380,2015-04-23 00:00:00,False,NOP,1,1900-01-01 00:05:26,True,2,2,3.0,6.566666666666666
1381,2015-04-23 00:00:00,False,NOP,1,1900-01-01 00:00:48,False,3,28,3.0,11.2
1382,2015-04-23 00:00:00,False,NOP,2,1900-01-01 00:06:53,True,2,3,4.0,17.116666666666667
1383,2015-04-23 00:00:00,False,NOP,2,1900-01-01 00:03:49,False,2,2,4.0,20.183333333333334
1384,2015-04-23 00:00:00,False,NOP,2,1900-01-01 00:01:55,False,2,16,4.0,22.083333333333332
1385,2015-04-23 00:00:00,False,NOP,2,1900-01-01 00:00:02,False,2,10,4.0,23.966666666666665
1386,2015-04-23 00:00:00,False,NOP,3,1900-01-01 00:09:44,False,3,26,4.0,26.266666666666666
1387,2015-04-23 00:00:00,False,NOP,3,1900-01-01 00:08:37,False,3,25,4.0,27.383333333333333
1388,2015-04-23 00:00:00,False,NOP,3,1900-01-01 00:05:43,False,2,3,4.0,30.28333333333333
1389,2015-04-23 00:00:00,False,NOP,3,1900-01-01 00:04:01,True,3,25,5.0,31.983333333333334
1390,2015-04-23 00:00:00,False,NOP,3,1900-01-01 00:03:05,True,3,25,6.0,32.916666666666664
1391,2015-04-23 00:00:00,False,NOP,3,1900-01-01 00:02:16,False,3,26,6.0,33.733333333333334
1392,2015-04-23 00:00:00,False,NOP,3,1900-01-01 00:00:02,False,3,26,6.0,35.96666666666667
1393,2015-04-23 00:00:00,False,NOP,4,1900-01-01 00:05:50,True,2,19,7.0,42.166666666666664
1394,2015-04-23 00:00:00,False,NOP,4,1900-01-01 00:05:15,False,3,25,7.0,42.75
1395,2015-04-23 00:00:00,False,NOP,4,1900-01-01 00:03:36,False,3,24,7.0,44.4
1396,2015-04-23 00:00:00,False,NOP,4,1900-01-01 00:02:16,False,2,2,7.0,45.733333333333334
1397,2015-04-23 00:00:00,False,NOP,4,1900-01-01 00:01:42,False,3,27,7.0,46.3
1398,2015-04-23 00:00:00,False,NOP,4,1900-01-01 00:00:12,True,3,24,8.0,47.8
1399,2015-04-23 00:00:00,False,NOP,4,1900-01-01 00:00:06,False,3,25,8.0,47.9
1400,2015-04-23 00:00:00,False,NOP,4,1900-01-01 00:00:03,True,3,24,9.0,47.95
1401,2015-04-23 00:00:00,False,NOP,1,1900-01-01 00:04:27,True,3,26,10.0,7.55
1402,2015-04-23 00:00:00,False,NOP,1,1900-01-01 00:04:01,False,2,2,10.0,7.9833333333333325
1403,2015-04-23 00:00:00,False,NOP,1,1900-01-01 00:00:56,False,3,26,10.0,11.066666666666666
1404,2015-04-23 00:00:00,False,NOP,1,1900-01-01 00:00:37,False,2,22,10.0,11.383333333333333
1405,2015-04-25 00:00:00,False,NOP,1,1900-01-01 00:09:24,False,2,14,0.0,2.5999999999999996
1406,2015-04-25 00:00:00,False,NOP,1,1900-01-01 00:08:58,False,2,20,0.0,3.033333333333333
1407,2015-04-25 00:00:00,False,NOP,1,1900-01-01 00:07:53,True,3,27,1.0,4.116666666666665
1408,2015-04-25 00:00:00,False,NOP,1,1900-01-01 00:06:37,True,2,2,2.0,5.383333333333334
1409,2015-04-25 00:00:00,False,NOP,1,1900-01-01 00:03:52,True,2,2,3.0,8.133333333333333
1410,2015-04-25 00:00:00,False,NOP,1,1900-01-01 00:02:25,False,3,28,3.0,9.583333333333334
1411,2015-04-25 00:00:00,False,NOP,1,1900-01-01 00:00:48,True,3,26,4.0,11.2
1412,2015-04-25 00:00:00,False,NOP,1,1900-01-01 00:00:31,False,2,1,4.0,11.483333333333333
1413,2015-04-25 00:00:00,False,NOP,2,1900-01-01 00:05:51,True,3,26,5.0,18.15
1414,2015-04-25 00:00:00,False,NOP,2,1900-01-01 00:00:08,True,3,26,6.0,23.866666666666667
1415,2015-04-25 00:00:00,False,NOP,3,1900-01-01 00:09:01,True,3,26,7.0,26.983333333333334
1416,2015-04-25 00:00:00,False,NOP,3,1900-01-01 00:07:14,False,2,11,7.0,28.766666666666666
1417,2015-04-25 00:00:00,False,NOP,3,1900-01-01 00:06:53,False,2,3,7.0,29.116666666666667
1418,2015-04-25 00:00:00,False,NOP,3,1900-01-01 00:05:34,True,2,2,8.0,30.433333333333334
1419,2015-04-25 00:00:00,False,NOP,4,1900-01-01 00:11:46,False,2,17,8.0,36.233333333333334
1420,2015-04-25 00:00:00,False,NOP,4,1900-01-01 00:07:55,True,3,25,9.0,40.08333333333333
1421,2015-04-25 00:00:00,False,NOP,4,1900-01-01 00:07:16,False,3,25,9.0,40.733333333333334
1422,2015-04-25 00:00:00,False,NOP,4,1900-01-01 00:05:37,True,2,18,10.0,42.38333333333333
1423,2015-04-25 00:00:00,False,NOP,4,1900-01-01 00:03:37,True,2,22,11.0,44.38333333333333
1424,2015-04-25 00:00:00,False,NOP,4,1900-01-01 00:02:47,False,2,21,11.0,45.21666666666667
1645,2015-06-04 00:00:00,True,CLE,1,1900-01-01 00:11:05,False,2,24,0.0,0.9166666666666661
1646,2015-06-04 00:00:00,True,CLE,1,1900-01-01 00:10:23,True,2,18,1.0,1.6166666666666671
1647,2015-06-04 00:00:00,True,CLE,1,1900-01-01 00:08:43,True,2,2,2.0,3.283333333333333
1648,2015-06-04 00:00:00,True,CLE,1,1900-01-01 00:07:42,False,2,6,2.0,4.299999999999999
1649,2015-06-04 00:00:00,True,CLE,1,1900-01-01 00:05:41,False,2,12,2.0,6.316666666666666
1650,2015-06-04 00:00:00,True,CLE,1,1900-01-01 00:04:51,False,2,22,2.0,7.15
